USER_ID,recency,frequency,monetory_value,r_quartile,f_quartile,m_quartile,RFMScore
15375141434218800,5,4,176.0,1,1,3,113
15375143647926500,5,1,103.34,1,4,4,144
15375148571598300,3,2,62.08,1,3,4,134
15375156945171200,5,1,112.53,1,4,4,144
15375158839409700,5,1,49.0,1,4,4,144
15375161463584000,5,1,49.61,1,4,4,144
15375166724661100,5,1,127.93,1,4,3,143
15375170509913600,5,2,246.86,1,3,2,132
15375173843036500,5,4,250.0,1,1,2,112
15375187396161300,5,7,753.0,1,1,1,111
15375191406208800,5,2,124.0,1,3,4,134
15375192442997400,5,1,103.11,1,4,4,144
15375198036594200,5,1,98.0,1,4,4,144
15375203632451500,5,1,149.29,1,4,3,143
15375208482563400,3,1,95.63,1,4,4,144
15375213311744900,5,3,308.11,1,2,2,122
15375214633438800,4,3,137.0,1,2,3,123
15375216282624300,5,1,84.6,1,4,4,144
15375216835965900,4,3,164.07999999999998,1,2,3,123
15375223631849600,5,1,147.34,1,4,3,143
15375230802445600,1,14,705.0,1,1,1,111
15375231458493700,5,2,111.0,1,3,4,134
15375245880548600,5,3,194.86,1,2,2,122
15375246422359700,5,1,81.16,1,4,4,144
15375246635546100,5,2,148.0,1,3,3,133
15375255466524100,5,3,112.0,1,2,4,124
15375267325577800,5,2,368.0,1,3,1,131
15375270572518600,5,2,214.0,1,3,2,132
15375271388523300,5,3,207.0,1,2,2,122
15375272848875800,5,1,96.46,1,4,4,144
15375274871628000,5,4,348.0,1,1,1,111
15375281156615200,5,1,102.0,1,4,4,144
15375287528091800,5,3,426.04,1,2,1,121
15375292025081800,5,1,107.01,1,4,4,144
15375299563457100,5,1,47.0,1,4,4,144
15375306997054800,2,6,216.00999999999993,1,1,2,112
15375308150776900,5,3,138.06,1,2,3,123
15375310290722100,5,4,470.84,1,1,1,111
15375316911007600,5,1,101.0,1,4,4,144
15375323963796500,5,5,324.05,1,1,2,112
15375324070752100,1,4,186.0,1,1,2,112
15375325901539400,5,1,96.27,1,4,4,144
15375326310208400,5,1,39.0,1,4,4,144
15375326825584900,3,8,152.0,1,1,3,113
15375327755652700,3,1,77.97,1,4,4,144
15375327845106400,5,4,196.0,1,1,2,112
15375328223482700,5,1,105.0,1,4,4,144
15375331089278100,5,3,225.0,1,2,2,122
15375332933784500,2,2,286.0,1,3,2,132
15375336111505000,5,2,265.9,1,3,2,132
15375336850923100,5,2,130.0,1,3,3,133
15375338196937800,5,3,190.16,1,2,2,122
15375341274815500,5,1,39.0,1,4,4,144
15375342648647500,5,2,116.0,1,3,4,134
15375343007865100,5,4,368.0,1,1,1,111
15375344578256200,5,3,137.0,1,2,3,123
15375344850994000,5,4,166.0,1,1,3,113
15375345264719800,5,1,56.0,1,4,4,144
15375346956842600,5,3,127.0,1,2,3,123
15375348651737400,5,1,105.0,1,4,4,144
15375348952015200,5,2,83.26,1,3,4,134
15375349124083400,5,2,154.0,1,3,3,133
15375349469604800,5,2,138.0,1,3,3,133
15375350357563900,5,1,39.0,1,4,4,144
15375352313169600,5,1,87.38,1,4,4,144
15375354201655900,5,1,84.0,1,4,4,144
15375355037804900,5,2,235.68,1,3,2,132
15375355274693500,5,3,124.0,1,2,4,124
15375355437519300,5,2,160.0,1,3,3,133
15375359764711100,5,1,156.45,1,4,3,143
15375359894021400,5,1,59.36,1,4,4,144
15375360235455900,5,1,39.0,1,4,4,144
15375362751435200,4,1,116.0,1,4,4,144
15375363021154200,5,2,213.56,1,3,2,132
15375364217929600,5,2,194.0,1,3,2,132
15375365245671000,5,1,90.0,1,4,4,144
15375365892652000,5,4,463.4,1,1,1,111
15375367447031400,5,2,158.0,1,3,3,133
15375368975609500,5,14,846.0,1,1,1,111
15375374644577300,2,1,159.0,1,4,3,143
15375374959643900,5,1,60.0,1,4,4,144
15375375003216700,5,1,48.88,1,4,4,144
15375375061294300,2,1,94.0,1,4,4,144
15375375117058700,5,1,155.13,1,4,3,143
15375376553956800,5,1,189.0,1,4,2,142
15375377627962500,4,2,223.0,1,3,2,132
15375377888455400,3,1,134.0,1,4,3,143
15375379188212500,5,2,258.0,1,3,2,132
15375379758427200,4,1,90.0,1,4,4,144
15375380260151600,4,5,234.0,1,1,2,112
15375382311921500,4,14,796.0,1,1,1,111
15375384950794200,5,4,411.48,1,1,1,111
15375385309055200,5,1,178.26,1,4,3,143
15375387116123000,5,2,116.0,1,3,4,134
15375387435027300,5,1,36.0,1,4,4,144
15375390661521200,5,3,258.0,1,2,2,122
15375395373552600,5,1,102.0,1,4,4,144
15375395499411600,5,3,117.0,1,2,4,124
15375398685633700,5,1,59.8,1,4,4,144
15375399559382500,5,1,151.0,1,4,3,143
15375399831692700,5,2,118.0,1,3,4,134
15375404203102000,5,2,138.0,1,3,3,133
15375405774637800,1,2,151.0,1,3,3,133
15375405781421900,5,1,66.0,1,4,4,144
15375406545638900,5,1,169.0,1,4,3,143
15375411149068600,5,1,63.03,1,4,4,144
15375412384466100,5,3,221.0,1,2,2,122
15375417125987600,5,2,225.16,1,3,2,132
15375418559913000,4,6,458.53999999999996,1,1,1,111
15375422373058900,4,4,303.38,1,1,2,112
15375422421292400,5,2,184.18,1,3,2,132
15375422606275200,5,1,90.71,1,4,4,144
15375422886751100,5,1,205.77,1,4,2,142
15375423103098900,1,3,364.40999999999997,1,2,1,121
15375423126733300,5,1,138.55,1,4,3,143
15375426363737500,3,10,1008.8199999999999,1,1,1,111
15375429555877500,5,1,71.0,1,4,4,144
15375431981972400,5,1,104.0,1,4,4,144
15375432039658500,5,2,190.0,1,3,2,132
15375434711387100,5,1,59.0,1,4,4,144
15375436423766200,4,2,76.0,1,3,4,134
15375436547862000,5,4,636.0,1,1,1,111
15375437309013400,5,2,172.0,1,3,3,133
15375438194149200,5,1,60.77,1,4,4,144
15375440197215300,5,3,233.0,1,2,2,122
15375440730913500,5,1,134.0,1,4,3,143
15375442322115900,5,1,159.0,1,4,3,143
15375442786841500,5,4,423.04,1,1,1,111
15375443066789600,4,2,98.64,1,3,4,134
15375443198837100,5,5,218.55,1,1,2,112
15375443550951000,5,1,48.0,1,4,4,144
15375443757912500,5,5,544.0,1,1,1,111
15375443894524200,5,4,293.32,1,1,2,112
15375444033778200,5,2,187.4,1,3,2,132
15375445290621400,5,2,289.26,1,3,2,132
15375446253261900,5,2,485.72,1,3,1,131
15375447783687100,5,4,144.0,1,1,3,113
15375448732444900,4,1,90.0,1,4,4,144
15375450892875800,5,1,90.0,1,4,4,144
15375451266932500,5,1,119.0,1,4,4,144
15375454381924800,5,2,164.08,1,3,3,133
15375456036293300,5,4,460.16,1,1,1,111
15375456980079300,4,6,547.08,1,1,1,111
15375457006727600,5,1,140.32,1,4,3,143
15375458991057000,5,2,183.0,1,3,2,132
15375459733616500,2,6,249.0,1,1,2,112
15375459993167000,5,2,270.0,1,3,2,132
15375461497967600,5,2,127.97999999999999,1,3,3,133
15375461595227000,5,1,65.65,1,4,4,144
15375463669899700,5,2,114.0,1,3,4,134
15375464304406900,5,4,306.0,1,1,2,112
15375465311995900,4,1,100.81,1,4,4,144
15375466133694700,5,1,139.0,1,4,3,143
15375467468812200,5,2,157.0,1,3,3,133
15375469442935200,5,1,151.0,1,4,3,143
15375469449775500,5,3,185.57999999999998,1,2,2,122
15375469465069000,5,7,382.22999999999996,1,1,1,111
15375469618214200,5,1,84.0,1,4,4,144
15375469851405100,3,1,88.32,1,4,4,144
15375470015976200,5,1,101.0,1,4,4,144
15375470944298400,5,1,49.0,1,4,4,144
15375473257548800,5,5,539.85,1,1,1,111
15375473367002000,5,1,118.01,1,4,4,144
15375475963041000,5,2,130.42,1,3,3,133
15375478063463600,5,1,119.0,1,4,4,144
15375480038676300,5,2,278.0,1,3,2,132
15375481273593500,5,4,184.0,1,1,2,112
15375481380681900,5,1,49.0,1,4,4,144
15375481668055200,5,1,149.0,1,4,3,143
15375484586928200,5,1,159.0,1,4,3,143
15375484772044500,5,1,103.11,1,4,4,144
15375484820137400,5,2,126.0,1,3,3,133
15375485363301500,5,4,233.0,1,1,2,112
15375485812182500,5,1,232.97,1,4,2,142
15375487340582200,5,1,46.0,1,4,4,144
15375487695925800,5,1,46.0,1,4,4,144
15375489159608400,5,2,216.76,1,3,2,132
15375489393946500,3,8,568.0,1,1,1,111
15375489971979500,5,1,39.0,1,4,4,144
15375491073835600,0,1,70.57,1,4,4,144
15375491136901300,5,3,184.2,1,2,2,122
15375493696722200,5,1,17.0,1,4,4,144
15375493816023900,5,3,177.69,1,2,3,123
15375496935289400,5,1,95.0,1,4,4,144
15375497478142900,4,8,824.0,1,1,1,111
15375499227748100,5,1,103.82,1,4,4,144
15375500504436800,5,1,139.0,1,4,3,143
15375503321156100,5,1,158.22,1,4,3,143
15375504921027100,5,4,194.0,1,1,2,112
15375507154055200,5,1,104.0,1,4,4,144
15375507194206200,3,6,420.0,1,1,1,111
15375507326558400,5,1,69.0,1,4,4,144
15375507697357000,5,1,99.9,1,4,4,144
15375509083379600,5,2,207.0,1,3,2,132
15375509244001300,5,2,262.0,1,3,2,132
15375511239876000,5,1,189.0,1,4,2,142
15375512068827600,3,3,147.0,1,2,3,123
15375515239299500,5,1,147.62,1,4,3,143
15375516296103700,5,1,66.0,1,4,4,144
15375517501341600,5,1,35.0,1,4,4,144
15375517888366300,5,2,172.0,1,3,3,133
15375517997684200,5,2,141.0,1,3,3,133
15375518812865600,2,1,79.0,1,4,4,144
15375520826968200,5,1,83.0,1,4,4,144
15375520970389100,5,3,297.51,1,2,2,122
15375521359622300,3,1,49.0,1,4,4,144
15375521862015700,5,1,102.93,1,4,4,144
15375521946492000,4,2,196.02,1,3,2,132
15375523977974800,4,5,329.0,1,1,1,111
15375524017724500,5,2,98.8,1,3,4,134
15375524585153900,4,1,103.35,1,4,4,144
15375528525454200,5,3,352.04999999999995,1,2,1,121
15375529111678600,5,3,181.60000000000002,1,2,2,122
15375530550718400,4,5,398.0,1,1,1,111
15375532340927300,5,1,84.0,1,4,4,144
15375533915155700,5,3,609.36,1,2,1,121
15375535644015700,4,1,107.0,1,4,4,144
15375536057272100,5,2,278.0,1,3,2,132
15375536571557500,5,1,56.0,1,4,4,144
15375536753288000,5,5,338.6,1,1,1,111
15375537312529300,5,1,134.0,1,4,3,143
15375538618304000,1,3,168.72,1,2,3,123
15375539859704700,5,11,519.0,1,1,1,111
15375539918292400,5,1,59.0,1,4,4,144
15375541512408300,4,3,157.0,1,2,3,123
15375543626312000,5,2,130.0,1,3,3,133
15375546754919600,5,1,66.0,1,4,4,144
15375547297795900,5,1,184.63,1,4,2,142
15375548429558400,5,3,257.04999999999995,1,2,2,122
15375548751074800,5,1,77.0,1,4,4,144
15375549464423200,3,2,189.0,1,3,2,132
15375550765217100,5,1,46.05,1,4,4,144
15375550857697200,5,3,189.99,1,2,2,122
15375551725784400,4,1,116.77,1,4,4,144
15375552519627500,2,4,318.0,1,1,2,112
15375554601555500,5,2,108.0,1,3,4,134
15375554617726000,5,1,110.82,1,4,4,144
15375555082379200,5,1,83.0,1,4,4,144
15375555373352300,4,4,348.0,1,1,1,111
15375556580052900,5,2,159.34,1,3,3,133
15375559433187700,5,2,86.5,1,3,4,134
15375559767334400,5,1,97.67,1,4,4,144
15375563681625900,5,1,90.0,1,4,4,144
15375563772649300,5,1,79.0,1,4,4,144
15375563853804100,5,1,56.0,1,4,4,144
15375564986824800,5,1,100.99,1,4,4,144
15375565026233600,4,3,266.0,1,2,2,122
15375565563431600,5,3,542.29,1,2,1,121
15375566043487800,1,2,40.0,1,3,4,134
15375568606747400,5,1,59.0,1,4,4,144
15375568887718700,5,2,257.82,1,3,2,132
15375569680267800,5,2,132.56,1,3,3,133
15375569768688500,5,2,158.0,1,3,3,133
15375569972829800,5,2,173.8,1,3,3,133
15375571254218400,5,1,70.4,1,4,4,144
15375574522531400,5,1,56.0,1,4,4,144
15375575871354400,5,1,78.0,1,4,4,144
15375576066788500,5,3,146.0,1,2,3,123
15375576863722000,5,3,357.0,1,2,1,121
15375577188963100,5,10,903.0,1,1,1,111
15375577702799000,5,11,1101.21,1,1,1,111
15375580281803200,4,2,117.72,1,3,4,134
15375580639028200,5,1,39.0,1,4,4,144
15375581813131600,5,1,56.0,1,4,4,144
15375584216339800,5,1,146.06,1,4,3,143
15375586898445200,5,1,61.6,1,4,4,144
15375589586372800,5,2,450.54,1,3,1,131
15375589630482300,4,1,77.97,1,4,4,144
15375589765286200,4,1,108.0,1,4,4,144
15375591396626000,5,1,49.61,1,4,4,144
15375592155981500,5,1,125.48,1,4,3,143
15375592758802600,5,2,145.6,1,3,3,133
15375595037046200,5,1,84.0,1,4,4,144
15375597381581800,5,4,273.08,1,1,2,112
15375600934924700,4,3,172.25,1,2,3,123
15375601548455500,5,4,366.0,1,1,1,111
15375601991434000,5,2,78.0,1,3,4,134
15375603543058600,5,2,274.9,1,3,2,132
15375603571279900,5,1,46.0,1,4,4,144
15375606727958900,4,2,341.22,1,3,1,131
15375606817348000,4,4,316.0,1,1,2,112
15375607904449900,5,1,169.0,1,4,3,143
15375608661637800,5,1,84.0,1,4,4,144
15375609804011900,5,1,84.0,1,4,4,144
15375610016993700,5,1,46.0,1,4,4,144
15375612109513600,5,1,170.77,1,4,3,143
15375612410199700,5,1,93.05,1,4,4,144
15375613565543900,5,1,198.0,1,4,2,142
15375614068032200,5,3,315.0,1,2,2,122
15375614097228700,5,2,108.0,1,3,4,134
15375614859976200,5,1,163.9,1,4,3,143
15375615376465400,5,2,231.0,1,3,2,132
15375615388189300,5,1,89.98,1,4,4,144
15375617443313100,5,6,593.0,1,1,1,111
15375617770797400,4,4,356.0,1,1,1,111
15375618361892300,5,1,139.0,1,4,3,143
15375619418946300,5,1,129.0,1,4,3,143
15375619589773800,5,1,94.49,1,4,4,144
15375621531589800,5,5,811.55,1,1,1,111
15375623241265100,5,1,123.64,1,4,4,144
15375623410978200,5,5,305.0,1,1,2,112
15375626338883500,4,3,317.0,1,2,2,122
15375632268155000,5,2,196.58,1,3,2,132
15375632980773800,5,2,67.88,1,3,4,134
15375633339711300,5,1,84.0,1,4,4,144
15375636886065900,5,1,55.0,1,4,4,144
15375637674005300,5,5,326.0,1,1,2,112
15375642443864100,5,1,258.77,1,4,2,142
15375642664742600,5,1,110.26,1,4,4,144
15375646429598600,5,1,96.0,1,4,4,144
15375650011862900,5,3,326.39,1,2,2,122
15375654919351400,5,1,102.55,1,4,4,144
15375657409051800,5,1,46.0,1,4,4,144
15375662552131000,5,2,120.08,1,3,4,134
15375663293125900,5,1,64.16,1,4,4,144
15375664243108000,5,2,159.94,1,3,3,133
15375665586963700,5,3,199.0,1,2,2,122
15375667161137100,4,1,100.09,1,4,4,144
15375668104464100,2,4,395.0,1,1,1,111
15375668562337700,5,1,115.98,1,4,4,144
15375670065323400,4,2,144.0,1,3,3,133
15375670705605600,5,1,54.0,1,4,4,144
15375674400588700,5,2,138.0,1,3,3,133
15375674524879600,5,4,207.0,1,1,2,112
15375674580427900,5,16,2109.0,1,1,1,111
15375675206196100,2,4,312.0,1,1,2,112
15375675983274000,5,1,66.0,1,4,4,144
15375676474683500,2,5,465.0,1,1,1,111
15375676788861700,5,1,108.91,1,4,4,144
15375676976634700,5,1,90.0,1,4,4,144
15375677220174400,5,1,179.25,1,4,3,143
15375678335547000,5,1,110.88,1,4,4,144
15375680077694200,5,1,90.0,1,4,4,144
15375681011654200,5,3,201.0,1,2,2,122
15375681715289800,5,5,962.45,1,1,1,111
15375681739982400,5,1,139.0,1,4,3,143
15375683789735300,5,1,84.0,1,4,4,144
15375684007231600,3,1,101.0,1,4,4,144
15375685172298700,5,1,192.01,1,4,2,142
15375691113264000,5,1,159.0,1,4,3,143
15375692820382700,5,2,277.36,1,3,2,132
15375693446131100,5,1,102.9,1,4,4,144
15375693852974200,5,1,139.0,1,4,3,143
15375696274013600,5,1,128.22,1,4,3,143
15375697274626100,5,3,189.14999999999998,1,2,2,122
15375698621417800,5,2,206.5,1,3,2,132
15375698897306100,5,1,95.0,1,4,4,144
15375703830139700,5,2,192.0,1,3,2,132
15375704478057100,5,2,237.76,1,3,2,132
15375707054379200,5,4,207.52,1,1,2,112
15375707458035400,5,1,35.0,1,4,4,144
15375707643535700,5,1,53.9,1,4,4,144
15375710276338400,5,1,138.03,1,4,3,143
15375711767775300,2,2,222.0,1,3,2,132
15375716498515800,4,5,324.65999999999997,1,1,2,112
15375717789598100,4,1,129.0,1,4,3,143
15375719296349900,4,1,164.1,1,4,3,143
15375720070243200,5,1,105.7,1,4,4,144
15375721323037400,4,3,400.18,1,2,1,121
15375723038007000,3,3,200.56,1,2,2,122
15375727659617900,5,2,237.0,1,3,2,132
15375728448553600,3,2,306.32,1,3,2,132
15375732291251800,4,4,560.0,1,1,1,111
15375734908561400,5,1,41.25,1,4,4,144
15375735580962400,5,2,236.6,1,3,2,132
15375736581694700,5,1,104.23,1,4,4,144
15375736824929900,5,1,97.71,1,4,4,144
15375737220155400,5,1,186.84,1,4,2,142
15375739487392000,4,5,415.20000000000005,1,1,1,111
15375742876038000,4,1,92.0,1,4,4,144
15375745082164600,4,1,96.0,1,4,4,144
15375745676798100,4,1,139.0,1,4,3,143
15375746378299800,4,5,354.0,1,1,1,111
15375746547381700,4,1,108.0,1,4,4,144
15375747334454400,4,2,128.0,1,3,3,133
15375750040356700,4,1,166.16,1,4,3,143
15375750688823700,3,3,190.0,1,2,2,122
15375751279004100,4,2,136.38,1,3,3,133
15375753698995700,4,5,484.0,1,1,1,111
15375756407998500,4,1,90.0,1,4,4,144
15375760228831600,4,2,242.27999999999997,1,3,2,132
15375761054039400,4,5,445.0,1,1,1,111
15375762922058300,4,3,270.0,1,2,2,122
15375768444325300,4,1,92.0,1,4,4,144
15375772084743500,4,3,117.0,1,2,4,124
15375772668346700,4,1,139.0,1,4,3,143
15375773124929500,4,1,56.0,1,4,4,144
15375778275014900,4,1,124.49,1,4,4,144
15375780037529400,4,3,237.0,1,2,2,122
15375781321387600,4,2,338.0,1,3,1,131
15375781894591300,4,1,182.0,1,4,2,142
15375782526183000,4,2,192.0,1,3,2,132
15375784300439500,4,2,166.0,1,3,3,133
15375787079166900,4,2,163.9,1,3,3,133
15375789355976000,4,2,177.0,1,3,3,133
15375789827063600,4,2,92.0,1,3,4,134
15375790392196600,4,3,243.0,1,2,2,122
15375793335583400,4,2,266.0,1,3,2,132
15375793907244500,4,1,119.0,1,4,4,144
15375794344468300,4,1,84.0,1,4,4,144
15375794594299500,4,4,312.0,1,1,2,112
15375794673211300,4,3,176.0,1,2,3,123
15375796075403700,4,9,1331.96,1,1,1,111
15375796684794100,4,1,198.88,1,4,2,142
15375797439248700,4,2,198.0,1,3,2,132
15375797718385500,4,1,141.04,1,4,3,143
15375797887059600,4,1,97.71,1,4,4,144
15375800682158700,4,3,238.21999999999997,1,2,2,122
15375802226131100,4,2,178.0,1,3,3,133
15375803197432900,4,3,210.0,1,2,2,122
15375804208971100,4,1,56.0,1,4,4,144
15375806076102900,4,10,1609.5,1,1,1,111
15375806808996500,4,2,268.0,1,3,2,132
15375812113659000,2,2,78.0,1,3,4,134
15375812142586400,4,3,233.0,1,2,2,122
15375813272636200,4,3,337.0,1,2,1,121
15375813506141800,4,4,423.8,1,1,1,111
15375814453565100,4,1,250.0,1,4,2,142
15375816399191300,4,8,416.0,1,1,1,111
15375816480279600,2,9,608.0,1,1,1,111
15375817831533100,4,1,49.0,1,4,4,144
15375817837025700,4,2,246.0,1,3,2,132
15375818497028600,4,1,184.0,1,4,2,142
15375818639786500,4,2,78.0,1,3,4,134
15375819263655100,4,1,129.0,1,4,3,143
15375825276258600,4,3,242.85000000000002,1,2,2,122
15375825648822800,3,1,151.86,1,4,3,143
15375825880104900,4,2,249.0,1,3,2,132
15375828339253400,3,1,108.0,1,4,4,144
15375829093677700,2,6,410.0,1,1,1,111
15375829380279900,4,1,84.0,1,4,4,144
15375832044761300,4,1,157.94,1,4,3,143
15375832441692200,4,1,102.0,1,4,4,144
15375833283645200,4,1,139.0,1,4,3,143
15375833443572800,4,5,400.0,1,1,1,111
15375834975564800,4,3,354.0,1,2,1,121
15375835919802300,4,2,141.0,1,3,3,133
15375836821877800,4,2,388.0,1,3,1,131
15375836973006900,4,3,245.37,1,2,2,122
15375842547997400,4,2,156.5,1,3,3,133
15375844355257400,4,2,238.0,1,3,2,132
15375845305169700,4,1,84.0,1,4,4,144
15375845683444000,4,1,125.07,1,4,3,143
15375845900189300,4,2,139.46,1,3,3,133
15375846106048100,4,5,251.0,1,1,2,112
15375846840256100,4,1,96.0,1,4,4,144
15375847174961600,4,1,90.39,1,4,4,144
15375847576183900,4,2,150.0,1,3,3,133
15375849863437000,4,4,466.0,1,1,1,111
15375850621882100,3,3,301.76,1,2,2,122
15375854077069400,4,3,361.0,1,2,1,121
15375854796218400,4,4,463.96000000000004,1,1,1,111
15375856230367000,4,1,49.41,1,4,4,144
15375857109647200,4,1,90.0,1,4,4,144
15375860509217800,4,2,325.96,1,3,2,132
15375861424593100,4,1,112.35,1,4,4,144
15375861918786000,4,3,135.0,1,2,3,123
15375865560956600,4,1,90.71,1,4,4,144
15375866153417600,4,1,110.34,1,4,4,144
15375867529777700,4,1,60.04,1,4,4,144
15375868398388300,4,1,59.96,1,4,4,144
15375869867054900,4,2,138.0,1,3,3,133
15375872173761600,4,2,176.96,1,3,3,133
15375873893601000,2,1,84.0,1,4,4,144
15375875490013400,4,1,56.0,1,4,4,144
15375878714959200,4,1,44.0,1,4,4,144
15375882341121700,4,3,144.21,1,2,3,123
15375886276449100,4,1,97.05,1,4,4,144
15375887235093200,4,1,107.65,1,4,4,144
15375888894201500,4,1,36.94,1,4,4,144
15375889709192300,4,1,39.0,1,4,4,144
15375891285362700,4,1,159.0,1,4,3,143
15375891637912000,4,16,1979.7600000000002,1,1,1,111
15375892063753100,4,4,188.0,1,1,2,112
15375892861485000,4,1,148.44,1,4,3,143
15375893357307400,3,4,144.0,1,1,3,113
15375894870227000,1,2,124.0,1,3,4,134
15375895083794600,4,1,56.0,1,4,4,144
15375900622819500,4,1,53.0,1,4,4,144
15375905253399500,4,1,56.0,1,4,4,144
15375905349273700,4,2,108.0,1,3,4,134
15375908653801000,4,2,378.84,1,3,1,131
15375908783751600,4,1,158.83,1,4,3,143
15375909394551600,3,3,208.41,1,2,2,122
15375909547367000,3,4,354.0,1,1,1,111
15375910392287800,4,1,63.0,1,4,4,144
15375911039625200,4,3,137.0,1,2,3,123
15375911144238400,4,2,384.96,1,3,1,131
15375913260217300,4,1,54.94,1,4,4,144
15375913554989500,4,1,96.46,1,4,4,144
15375916489831100,4,1,101.0,1,4,4,144
15375918312355200,4,2,131.8,1,3,3,133
15375919804396200,4,3,193.51,1,2,2,122
15375922751577000,3,2,182.58,1,3,2,132
15375923881263600,4,1,119.0,1,4,4,144
15375928509466800,4,2,338.32,1,3,1,131
15375930685364100,4,5,219.8,1,1,2,112
15375934209157300,4,8,490.0,1,1,1,111
15375938314308500,4,1,141.31,1,4,3,143
15375941502261400,4,2,218.0,1,3,2,132
15375942111531100,4,1,66.0,1,4,4,144
15375943843533400,4,2,171.6,1,3,3,133
15375946798942400,4,1,99.93,1,4,4,144
15375947951001900,4,3,495.53,1,2,1,121
15375948145441000,4,3,147.89999999999998,1,2,3,123
15375951029836700,4,2,145.14,1,3,3,133
15375952051744600,4,1,52.22,1,4,4,144
15375959772799100,4,1,149.77,1,4,3,143
15375962461853800,4,2,158.0,1,3,3,133
15375967565998800,4,1,56.0,1,4,4,144
15375969764999000,4,2,253.04000000000002,1,3,2,132
15375971515965300,4,1,93.4,1,4,4,144
15375974320107500,4,1,162.78,1,4,3,143
15375976136598400,3,8,912.0,1,1,1,111
15375976216433300,4,1,64.46,1,4,4,144
15375984620185800,4,2,138.0,1,3,3,133
15375988066559800,4,2,149.76,1,3,3,133
15375989758034600,4,2,347.04,1,3,1,131
15375993319821000,4,1,66.74,1,4,4,144
15375997844808600,4,2,82.0,1,3,4,134
15376001452061700,4,1,137.0,1,4,3,143
15376004450916400,4,1,53.53,1,4,4,144
15376015526732000,4,2,298.52,1,3,2,132
15376033389383600,4,3,155.0,1,2,3,123
15376034169696300,0,3,228.42000000000002,1,2,2,122
15376042974632000,4,1,41.0,1,4,4,144
15376066719295000,4,1,209.7,1,4,2,142
15376067616796200,4,1,59.0,1,4,4,144
15376073745987900,1,2,201.0,1,3,2,132
15376102884522100,3,3,133.86,1,2,3,123
15376108754606400,4,1,275.0,1,4,2,142
15376115577581800,4,1,159.0,1,4,3,143
15376136039475500,4,1,64.0,1,4,4,144
15376139943332200,4,1,40.8,1,4,4,144
15376149724524600,4,1,149.0,1,4,3,143
15376151435037600,2,2,138.0,1,3,3,133
15376156029912200,4,2,179.3,1,3,2,132
15376169633391000,4,1,189.0,1,4,2,142
15376171464756700,4,1,52.0,1,4,4,144
15376174609735900,4,1,101.0,1,4,4,144
15376175965017800,4,3,346.39,1,2,1,121
15376179649604100,2,1,169.0,1,4,3,143
15376183546973000,4,3,203.0,1,2,2,122
15376183600807600,4,7,667.2299999999999,1,1,1,111
15376184904151800,1,1,69.0,1,4,4,144
15376187000954200,4,4,274.0,1,1,2,112
15376188696559400,4,4,226.0,1,1,2,112
15376194584695300,4,1,46.0,1,4,4,144
15376199548147800,4,1,164.0,1,4,3,143
15376200531382400,4,2,118.0,1,3,4,134
15376208358301800,4,1,78.0,1,4,4,144
15376209048181000,4,1,89.0,1,4,4,144
15376212379683400,4,4,275.2,1,1,2,112
15376213387136800,4,2,138.0,1,3,3,133
15376215399277500,4,2,214.46,1,3,2,132
15376215626487200,4,1,49.0,1,4,4,144
15376215670985900,4,4,166.0,1,1,3,113
15376216401946900,4,1,169.0,1,4,3,143
15376220815259200,4,5,384.0,1,1,1,111
15376221015328100,4,1,179.56,1,4,2,142
15376222649874500,4,2,268.0,1,3,2,132
15376223485662200,4,5,505.0,1,1,1,111
15376224576891600,4,2,148.0,1,3,3,133
15376224921967400,4,1,109.0,1,4,4,144
15376225847894500,4,2,132.16,1,3,3,133
15376226356536500,4,3,219.0,1,2,2,122
15376230092158600,4,1,59.0,1,4,4,144
15376232621161500,4,2,166.98,1,3,3,133
15376234456797300,4,3,240.0,1,2,2,122
15376236322989800,4,1,62.87,1,4,4,144
15376237932016700,4,2,198.38,1,3,2,132
15376238700936600,3,3,180.0,1,2,2,122
15376242656027100,4,6,758.6600000000001,1,1,1,111
15376242718127400,4,1,98.36,1,4,4,144
15376244695032400,4,1,49.0,1,4,4,144
15376244867851800,4,1,174.0,1,4,3,143
15376245138132000,4,5,739.1500000000001,1,1,1,111
15376245963366600,4,2,179.3,1,3,2,132
15376247813398500,3,5,377.0,1,1,1,111
15376251150451200,4,1,49.0,1,4,4,144
15376251981231300,4,1,42.0,1,4,4,144
15376255574344000,1,2,89.0,1,3,4,134
15376255944637400,4,1,67.95,1,4,4,144
15376256491453200,4,3,187.0,1,2,2,122
15376257592207500,4,1,90.0,1,4,4,144
15376260482712900,2,2,173.48,1,3,3,133
15376261514375500,4,2,57.46,1,3,4,134
15376261863514700,4,5,275.0,1,1,2,112
15376262253558800,4,1,169.0,1,4,3,143
15376264193172600,4,2,137.0,1,3,3,133
15376264639875000,3,4,199.24,1,1,2,112
15376264799729000,2,4,381.88,1,1,1,111
15376270300727800,4,2,98.0,1,3,4,134
15376270358241100,3,2,128.18,1,3,3,133
15376271864719200,4,4,216.0,1,1,2,112
15376272228488700,4,2,108.0,1,3,4,134
15376272663797300,3,2,168.0,1,3,3,133
15376272777885300,4,2,139.84,1,3,3,133
15376273462923700,4,2,245.3,1,3,2,132
15376273650294200,4,3,207.0,1,2,2,122
15376273938653800,4,2,278.0,1,3,2,132
15376274729181400,4,1,94.0,1,4,4,144
